商品Id,商品名称,商品价格,商品Url,评价人数,好评率,中评率,差评率
66812574838,乌斯京 一次性囗罩三层蓝色50只装防飞沫防粉尘透气防护用口罩 含熔喷布材质 现货速发 一次性口罩 蓝色 （50只/盒）,69.00,//item.jd.com/66812574838.html,9762,0.96,0.031,0.009
67082912056,绚康 一次性口罩 三层熔喷布防尘透气口鼻罩蓝色 现货速发 200只一次性口罩（50只装/盒）,258.80,//item.jd.com/67082912056.html,124936,0.92,0.03,0.05
67408022918,维德（WELLDAY）一次性使用医用外科口罩成人无菌防尘防柳絮透气防护10只/袋【颜色包装随机发】 外科口罩【1袋】,24.80,//item.jd.com/67408022918.html,16361,0.96,0.012,0.028
100006767333,京东京造工厂店 mikibobo儿童一次性防护口罩 三层立体防护熔喷无纺布过滤口罩50只装 M码,129.00,//item.jd.com/100006767333.html,32960,0.96,0.023,0.017
100006614129,"
三奇3Q 医用防护口罩防尘透气四层含熔喷过滤层防护防花粉成人通用一次性医用防护口罩10枚/盒独立装盒装",289.00,//item.jd.com/100006614129.html,54677,0.98,0.013,0.007
68462382537,SJ【现货包邮】康力 一次性医用外科口罩 医用一次性口罩 康力 成人 三层防护含熔喷层无纺布透气 10个医用外科口罩 成人 无菌级 欧盟CE认证,21.90,//item.jd.com/68462382537.html,779,0.97,0.018,0.012
100012083740,二月花（FEBFLOWER）kn95立体折叠型防护口罩10只装 防飞沫防颗粒物花粉多孔过滤熔喷无纺布成人口罩,109.00,//item.jd.com/100012083740.html,44698,0.94,0.025,0.035
67082912056,绚康 一次性口罩 三层熔喷布防尘透气口鼻罩蓝色 现货速发 200只一次性口罩（50只装/盒）,258.80,//item.jd.com/67082912056.html,124936,0.92,0.03,0.05
67408022918,维德（WELLDAY）一次性使用医用外科口罩成人无菌防尘防柳絮透气防护10只/袋【颜色包装随机发】 外科口罩【1袋】,24.80,//item.jd.com/67408022918.html,16361,0.96,0.012,0.028
100006767333,京东京造工厂店 mikibobo儿童一次性防护口罩 三层立体防护熔喷无纺布过滤口罩50只装 M码,129.00,//item.jd.com/100006767333.html,32960,0.96,0.023,0.017
100006614129,"
三奇3Q 医用防护口罩防尘透气四层含熔喷过滤层防护防花粉成人通用一次性医用防护口罩10枚/盒独立装盒装",289.00,//item.jd.com/100006614129.html,54677,0.98,0.013,0.007
68462382537,SJ【现货包邮】康力 一次性医用外科口罩 医用一次性口罩 康力 成人 三层防护含熔喷层无纺布透气 10个医用外科口罩 成人 无菌级 欧盟CE认证,21.90,//item.jd.com/68462382537.html,779,0.97,0.018,0.012
100012083740,二月花（FEBFLOWER）kn95立体折叠型防护口罩10只装 防飞沫防颗粒物花粉多孔过滤熔喷无纺布成人口罩,109.00,//item.jd.com/100012083740.html,44698,0.94,0.025,0.035
67386327001,比亚迪 一次性使用医用口罩50只  比亚迪医用口罩 带熔喷层 全塑鼻梁条 50只【1盒】,138.00,//item.jd.com/67386327001.html,12277,0.97,0.011,0.019
66288809766,【现货当天发】医用外科口罩一次性成人无菌挂耳式口罩防细菌防飞沫传播防隔离病菌 20只装 医用外科口罩【一包20个】,69.00,//item.jd.com/66288809766.html,49538,0.96,0.025,0.015
66675380656,【现货】3层熔喷一次性口罩50片/20片/10片大人款/儿童款防晒口罩 20片装,19.90,//item.jd.com/66675380656.html,33758,0.89,0.039,0.071
100006963017,高格医用外科口罩50片/盒装 可调节鼻夹三层防护带熔喷层透气成人,140.00,//item.jd.com/100006963017.html,12521,0.96,0.027,0.013
67753327129,昵迪 KN95级别一次性过滤立体折叠防护防尘防雾霾粉尘花粉kn95口罩 【10片白色装】KN95防飞沫【无呼吸阀】,69.00,//item.jd.com/67753327129.html,1541,0.95,0.019,0.031
8148136,"
稳健（Winner） 防紫外线防晒口罩 UPF40+时尚轻巧透气骑行遮阳口罩女 独立袋装3只/袋",18.80,//item.jd.com/8148136.html,3071,0.98,0.017,0.003
66656147635,袋鼠医生 一次性医用外科口罩10支装 一包（10只装）,30.90,//item.jd.com/66656147635.html,19995,0.98,0.018,0.002
68630966110,惠寻 【京东自有品牌】 一次性使用医用口罩带熔喷层防护蓝色三层条成人男女通用 拍下24小时发货 50片装医用口罩（非无菌型）,89.00,//item.jd.com/68630966110.html,52678,0.95,0.031,0.019
100012423546,格林特卫（Greencare）一次性使用医用外科口罩 防飞沫防尘 三层加厚10只装非无菌,32.00,//item.jd.com/100012423546.html,3719,0.98,0.013,0.007
68345631485,振德（ZHENDE）KN95口罩一次性使用口罩PM2.5防雾霾口罩自吸过滤式坊颗粒物呼吸器 6只/2袋 非独立包装,79.80,//item.jd.com/68345631485.html,17848,0.98,0.009,0.011
66740084682,庭七 医用口罩 一次性医用口罩透气成人3层熔喷布防护口罩 一次性医用口罩50个（现货）,99.90,//item.jd.com/66740084682.html,58936,0.97,0.018,0.012
100006563223,"京东超市	
海氏海诺 一次性KN95口罩 无纺布防护成人口罩 1只装 柳叶型（颜色随机发）",19.80,//item.jd.com/100006563223.html,78983,0.95,0.032,0.018
66538852921,医用外科口罩一次性口罩医用J 医用外科口罩20支装,59.00,//item.jd.com/66538852921.html,17640,0.97,0.022,0.008
100006740829,京东京造工厂店 雾匠医用口罩 一次性熔喷布三层过滤95%防飞沫粉尘细菌非灭菌挂耳式 50只装,125.00,//item.jd.com/100006740829.html,60446,0.96,0.024,0.016
67285642410,海氏海诺UE+防护口罩一次性无纺布加厚三层透气防尘 白色 50只,108.00,//item.jd.com/67285642410.html,785,0.98,0.0,0.02
100012721604,高格一次性使用医用口罩50片/盒装 三层防护可调节鼻夹舒适透气,119.00,//item.jd.com/100012721604.html,7861,0.96,0.024,0.016
66711331073,宏米民用一次性成人儿童口罩三层无纺布熔喷布防护隔离飞沫现货直发 【成人专用款】10只装,12.90,//item.jd.com/66711331073.html,6937,0.95,0.022,0.028
66712398835,科西诺 一次性口罩 三层防护含熔喷层无纺布防尘透气 40只(4盒10只装),59.80,//item.jd.com/66712398835.html,318689,0.92,0.031,0.049
100012128586,佳佰X康贝尔儿童用一次性医用外科口罩防尘透气防护口鼻罩三层无纺布加厚口罩20只装,52.00,//item.jd.com/100012128586.html,44856,0.97,0.017,0.013
67813342286,闪电卫士一次性防护口罩 无纺布带熔喷层 全塑鼻梁条 蓝色三层轻薄透气学生成人男女通用 经典款【20片装】,26.90,//item.jd.com/67813342286.html,48425,0.93,0.027,0.043
67708017289,袋鼠医生（DR.ROOS）医用外科口罩一次性医用口罩成人男女通用无菌三层,36.80,//item.jd.com/67708017289.html,19501,0.97,0.02,0.01
67416653381,袋鼠医生儿童一次性医用外科口罩1包10支装 颜色随机-图案随机 10支/包【介意慎拍】,36.80,//item.jd.com/67416653381.html,7289,0.98,0.015,0.005
100006559691,folca KN95防护口罩3只装 一次性立体折叠防尘PM2.5防雾霾白色无阀五层含熔喷布口罩,28.90,//item.jd.com/100006559691.html,51982,0.96,0.024,0.016
66740084679,庭七 医用口罩 一次性医用口罩透气成人3层熔喷布防护口罩 一次性医用口罩20个（现货）,39.90,//item.jd.com/66740084679.html,58933,0.97,0.018,0.012
100012128586,佳佰X康贝尔儿童用一次性医用外科口罩防尘透气防护口鼻罩三层无纺布加厚口罩20只装,52.00,//item.jd.com/100012128586.html,44856,0.97,0.017,0.013
67813342286,闪电卫士一次性防护口罩 无纺布带熔喷层 全塑鼻梁条 蓝色三层轻薄透气学生成人男女通用 经典款【20片装】,26.90,//item.jd.com/67813342286.html,48425,0.93,0.027,0.043
67708017289,袋鼠医生（DR.ROOS）医用外科口罩一次性医用口罩成人男女通用无菌三层,36.80,//item.jd.com/67708017289.html,19501,0.97,0.02,0.01
67416653381,袋鼠医生儿童一次性医用外科口罩1包10支装 颜色随机-图案随机 10支/包【介意慎拍】,36.80,//item.jd.com/67416653381.html,7290,0.98,0.015,0.005
100006559691,folca KN95防护口罩3只装 一次性立体折叠防尘PM2.5防雾霾白色无阀五层含熔喷布口罩,28.90,//item.jd.com/100006559691.html,51982,0.96,0.024,0.016
66740084679,庭七 医用口罩 一次性医用口罩透气成人3层熔喷布防护口罩 一次性医用口罩20个（现货）,39.90,//item.jd.com/66740084679.html,58933,0.97,0.018,0.012
66815723239,比亚迪口罩 一次性使用医用口罩 防飞沫防花粉 含熔喷无纺布 3包（共30只）到手2.08元/只,62.50,//item.jd.com/66815723239.html,4247,0.98,0.008,0.012
66106454064,安克林 现货KN95/KN90级过滤式折叠kn95口罩 成人口罩防雾霾PM2.5 防颗粒物粉尘 KN90(10只装),80.00,//item.jd.com/66106454064.html,2997,0.98,0.016,0.004
66740084678,庭七 医用口罩 一次性医用口罩透气成人3层熔喷布防护口罩 一次性医用口罩10个（现货）,22.90,//item.jd.com/66740084678.html,58936,0.97,0.018,0.012
100012723184,稳健 Winner 医用护理口罩 3层含熔喷过滤层耳挂式成人普通医用口罩20片/包规格（共2000片/箱）,4999.00,//item.jd.com/100012723184.html,27,0.72,0.0,0.28
100012625346,"京东超市	
安可新 KN95一次性口罩【5枚】 防花粉防柳絮五层过滤含熔喷布防护面罩防尘口鼻罩",35.90,//item.jd.com/100012625346.html,157578,0.98,0.014,0.006
100012244892,folca一次性防护口罩带熔喷层防护 三层成人男女通用口罩10只,19.90,//item.jd.com/100012244892.html,51983,0.96,0.024,0.016
100012799382,维德 WELLDAY一次性医用儿童口罩无菌防尘透气轻薄亲肤三层防护挂耳式口罩10只（10只*1袋）,34.80,//item.jd.com/100012799382.html,225320,0.96,0.025,0.015
66692591571,一次性防护口罩防雾霾防粉尘三层大人学生通用口罩防飞溅透气50只装 一次性口罩50只（一盒+送1包（10只））,89.00,//item.jd.com/66692591571.html,3207,0.97,0.018,0.012
66712398834,科西诺 一次性口罩 三层防护含熔喷层无纺布防尘透气 30只(3盒10只装),45.80,//item.jd.com/66712398834.html,318738,0.92,0.031,0.049
66549054581,蓝禾医疗口罩医用口罩医用外科口罩10片独立装(无菌型) 浅蓝色,26.90,//item.jd.com/66549054581.html,9889,0.96,0.012,0.028
67468545228,现货BYD 比亚迪一次性医用口罩非无菌挂耳式 防细菌防飞沫传播防御隔离病菌防护专用外科口罩 一盒(50只装),119.00,//item.jd.com/67468545228.html,1188,0.97,0.026,0.004
67260218542,【现货】3层熔喷一次性口罩50片/20片/10片大人款/儿童款防晒口罩 50片装,49.90,//item.jd.com/67260218542.html,33755,0.89,0.039,0.071
100006715101,安美尚(ams)一次性口罩透气防飞沫粉尘带熔喷层蓝色三层成人20只装男女通用,39.90,//item.jd.com/100006715101.html,3761,0.97,0.02,0.01
66694793422,现货当天发-20只装】医用外科口罩一次性口罩挂耳式防细菌无菌防飞沫传播防隔离病菌防护,59.80,//item.jd.com/66694793422.html,18154,0.97,0.019,0.011
67628125713,闪电卫士一次性防护口罩 3D立体折叠型 无纺布带熔喷层 白色三层学生成人男女通用 3D立体舒适款【10片装】,19.90,//item.jd.com/67628125713.html,27654,0.94,0.035,0.025
67491209469,3L 医用外科口罩一次性三层防毒防尘防病菌 熔喷布20个/盒 独立包装17.5*17.5CM 现货 3L【医用外科口罩（独立包装）】1盒 共20个,92.00,//item.jd.com/67491209469.html,2104,0.99,0.007,0.003
67108214540,儿童口罩 一次性口罩 三层加厚防护口罩防尘防飞沫熔喷布透气男女学生中小童中大童宝宝专用口罩 儿童口罩10只,18.00,//item.jd.com/67108214540.html,3491,0.99,0.001,0.009
68472173729,【现货】维康kn95口罩防飞沫防尘透气男女士夏季薄款防雾霾粉尘可水洗易呼吸纯棉pm2.5黑色时尚 淡蓝女（KN95级+2片滤芯）,19.80,//item.jd.com/68472173729.html,1862,0.96,0.015,0.025
100012721588,高格医用外科口罩20片/袋装 可调节鼻夹三层防护带熔喷层透气成人,56.00,//item.jd.com/100012721588.html,12522,0.96,0.027,0.013
67386327002,比亚迪 一次性使用医用口罩50只  比亚迪医用口罩 带熔喷层 全塑鼻梁条 100只【2盒装】,268.00,//item.jd.com/67386327002.html,12276,0.97,0.011,0.019
68345631484,振德（ZHENDE）KN95口罩一次性使用口罩PM2.5防雾霾口罩自吸过滤式坊颗粒物呼吸器 3只/1袋 非独立包装,39.90,//item.jd.com/68345631484.html,17852,0.98,0.009,0.011
67415849078,宜婴儿童口罩一次性口罩透气防尘3D立体男童女童小孩宝宝防飞沫熔喷无纺布口罩 3D立体20个,59.90,//item.jd.com/67415849078.html,29624,0.95,0.031,0.019
100001174810,谋福CNMF 透明防雾口罩 酒店餐饮口罩 卫生食品厨师口罩 厨房口罩（标准款10只装） 8001C,18.00,//item.jd.com/100001174810.html,15462,0.97,0.018,0.012
68309155663,宜婴 一次性防护口罩 熔喷布无纺布防尘透气骑行防雾霾口罩 儿童平面20个,59.90,//item.jd.com/68309155663.html,3257,0.94,0.035,0.025
100012721588,高格医用外科口罩20片/袋装 可调节鼻夹三层防护带熔喷层透气成人,56.00,//item.jd.com/100012721588.html,12522,0.96,0.027,0.013
67386327002,比亚迪 一次性使用医用口罩50只  比亚迪医用口罩 带熔喷层 全塑鼻梁条 100只【2盒装】,268.00,//item.jd.com/67386327002.html,12276,0.97,0.011,0.019
68345631484,振德（ZHENDE）KN95口罩一次性使用口罩PM2.5防雾霾口罩自吸过滤式坊颗粒物呼吸器 3只/1袋 非独立包装,39.90,//item.jd.com/68345631484.html,17852,0.98,0.009,0.011
67415849078,宜婴儿童口罩一次性口罩透气防尘3D立体男童女童小孩宝宝防飞沫熔喷无纺布口罩 3D立体20个,59.90,//item.jd.com/67415849078.html,29624,0.95,0.031,0.019
100001174810,谋福CNMF 透明防雾口罩 酒店餐饮口罩 卫生食品厨师口罩 厨房口罩（标准款10只装） 8001C,18.00,//item.jd.com/100001174810.html,15462,0.97,0.018,0.012
68309155663,宜婴 一次性防护口罩 熔喷布无纺布防尘透气骑行防雾霾口罩 儿童平面20个,59.90,//item.jd.com/68309155663.html,3257,0.94,0.035,0.025
100012462756,宜美健 儿童医用口罩 一次性儿童医用口罩 无菌挂耳式 上学出行专用 10片装-男童,33.00,//item.jd.com/100012462756.html,32962,0.96,0.023,0.017
67390378423,袋鼠医生口罩一次性医用外科口罩成人耳挂式10支/包 袋鼠-医用外科口罩-10支装,30.80,//item.jd.com/67390378423.html,9826,0.98,0.017,0.003
66560087208,豫北一次性医用外科口罩成人/儿童学生挂耳式无菌小孩口罩防细菌防飞沫传播防隔离病菌防护专用 一次性医用外科口罩20只,56.90,//item.jd.com/66560087208.html,27370,0.97,0.02,0.01
68596179326,【资质齐全可接单】呼吸阀KN95反复使用 成人口罩kn95熔喷布防飞沫防尘透气pm2.5雾霾 KN95 【不带阀】白色2只,19.90,//item.jd.com/68596179326.html,382,0.86,0.04,0.1
100012721958,高格一次性儿童防护口罩10片/袋装3D立体裁剪6-12岁小孩适用舒适透气,21.00,//item.jd.com/100012721958.html,15512,0.96,0.029,0.011
100006753277,"京东超市	
小猪佩奇（PepapaPig） 一次性防护口罩 含熔喷布 3层防尘防飞沫 儿童防护口罩 （M码5-12岁） 5枚入",21.90,//item.jd.com/100006753277.html,15376,0.98,0.014,0.006
100005098668,者也 透明口罩餐饮使用防口水飞沫唾沫食品厨房卫生塑料胶饭店微笑餐厅服务 单面10只1盒装,29.00,//item.jd.com/100005098668.html,1372,0.97,0.008,0.022
68119815594,蓝禾医疗口罩医用口罩一次性使用医用口罩10片非独立装（非无菌型） 浅蓝色 浅蓝色,19.90,//item.jd.com/68119815594.html,637,0.96,0.024,0.016
66474582638,一次性使用防护口罩 民用口罩20只 民用一次性口罩（3层）40只,38.00,//item.jd.com/66474582638.html,2389,0.95,0.039,0.011
67359196898,一次性防护口罩  三层无纺布熔喷布防飞沫防雾霾防尘透气 一次性口罩20只,26.90,//item.jd.com/67359196898.html,968,0.97,0.025,0.005
66740084680,庭七 医用口罩 一次性医用口罩透气成人3层熔喷布防护口罩 一次性医用口罩30个（现货）,59.90,//item.jd.com/66740084680.html,58928,0.97,0.019,0.011
66311932433,欧勒(ollery) 医用外科口罩  三层洁净防护 L型  一次性医用口罩 成人防尘 50个医用外科口罩,99.88,//item.jd.com/66311932433.html,65789,0.95,0.023,0.027
66321682500,【现货当天发】医用外科口罩 一次性医用口罩医用防病菌成人无菌口罩挂耳式三层防护带溶喷层 医用外科口罩 20片/袋,69.00,//item.jd.com/66321682500.html,25429,0.96,0.016,0.024
100006815471,"京东超市	
佳佰儿童口罩一次性学生口罩三层防护防尘颗粒物唾沫花粉小孩口罩 30只装",99.00,//item.jd.com/100006815471.html,21384,0.94,0.04,0.02
